,title,author,url,category,id
986,The Works of Lord Dunsany,"Edward Plunkett, Lord Dunsany",https://sacred-texts.com/neu/dun/index.htm,Legends/Sagas,dun
987,Teutonic Myth and Legend,Donald Mackenzie,https://sacred-texts.com/neu/tml/index.htm,Legends/Sagas,tml
988,The 1001 Arabian Nights,Richard Burton,https://sacred-texts.com/neu/burt1k1/index.htm,Legends/Sagas,burt1k1
989,The Arabian Nights’ Entertainments,Andrew Lang,https://sacred-texts.com/neu/lang1k1/index.htm,Legends/Sagas,lang1k1
990,1001 Arabian Nights,none provided,https://www.wollamshram.ca/1001/index.htm,Legends/Sagas,01
991,The Hero of Esthonia,W. F. Kirby,https://sacred-texts.com/neu/hoe/index.htm,Legends/Sagas,hoe
992,Baltic Wizards,Frances Jenkins Olcott,https://sacred-texts.com/neu/bw/index.htm,Legends/Sagas,bw
993,The Tale of the Armament of Igor,Leonard A. Magnus,https://sacred-texts.com/neu/tai/index.htm,Legends/Sagas,tai
994,The Songs of the Russian People,W.R.S. Ralston,https://sacred-texts.com/neu/srp/index.htm,Legends/Sagas,srp
995,Roumanian Fairy Tales and Legends,E.B. Mawr,https://sacred-texts.com/neu/rft/index.htm,Legends/Sagas,rft
996,Sixty Folk-Tales from Exclusively Slavonic Sources,A. H. Wratisalw,https://sacred-texts.com/neu/sfs/index.htm,Legends/Sagas,sfs
997,Folk Tales From the Russian,Verra Xenophontovna Kalamatiano de Blumenthal,https://sacred-texts.com/neu/ftr/index.htm,Legends/Sagas,ftr
998,Heroic Ballads of Servia,George Rapnall Noyes,https://sacred-texts.com/neu/hbs/index.htm,Legends/Sagas,hbs
999,Old Peter’s Russian Tales,Arthur Ransome,https://sacred-texts.com/neu/oprt/index.htm,Legends/Sagas,oprt
1000,Stories of Russian Folk-Life,Donald A. Mackenzie,https://sacred-texts.com/neu/srf/index.htm,Legends/Sagas,srf
1001,The Key of Gold: 23 Czech Folk Tales,Josef Baudis,https://sacred-texts.com/neu/kog/index.htm,Legends/Sagas,kog
1002,The Man in the Panther’s Skin,Shota Rustaveli,https://sacred-texts.com/asia/mps/index.htm,Legends/Sagas,/mps
1003,Armenian Legends and Poems,Zabelle C. Boyajian,https://sacred-texts.com/asia/alp/index.htm,Legends/Sagas,/alp
1004,The Kalevala (English),John Martin Crawford,https://sacred-texts.com/neu/kveng/index.htm,Legends/Sagas,kveng
1005,The Kalevala (Finnish),Elias Lönnrot,https://sacred-texts.com/neu/kvfin/index.htm,Legends/Sagas,kvfin
1006,"Magic Songs of the West Finns, Vol. I",John Abercromby,https://sacred-texts.com/neu/ms1/index.htm,Legends/Sagas,ms1
1007,"Magic Songs of the West Finns, Vol. II",John Abercromby,https://sacred-texts.com/neu/ms2/index.htm,Legends/Sagas,ms2
1008,Baltic Wizards,Frances Jenkins Olcott,https://sacred-texts.com/neu/bw/index.htm,Legends/Sagas,bw
1009,,Charles Scott Moncrief,https://sacred-texts.com/neu/index.htm#,Legends/Sagas,
1010,Wagner’s Ring of the Niblung,Richard Wagner,https://sacred-texts.com/neu/ron/index.htm,Legends/Sagas,ron
1011,The Nibelungenlied,Daniel B. Shumway,https://sacred-texts.com/neu/nblng/index.htm,Legends/Sagas,nblng
1012,Hero Tales and Legends of the Rhine,Lewis Spence,https://sacred-texts.com/neu/lr/index.htm,Legends/Sagas,lr
1013,Grimm’s Household Tales,Jakob ,https://sacred-texts.com/neu/grimm/index.htm,Legends/Sagas,grimm
1014,Summer Legends,Rudolph Baumbach,https://sacred-texts.com/neu/summer.txt,Legends/Sagas,
1015,The Germany of Tacitus,none provided,https://sacred-texts.com/cla/tac/g01000.htm,Legends/Sagas,tac/
1016,Fairy Tales of Modern Greece,Theodore P. Gianakoulis ,https://sacred-texts.com/neu/ftmg/index.htm,Legends/Sagas,ftmg
1017,Orlando Furioso,Ludovico Ariosto,https://sacred-texts.com/neu/orl/index.htm,Legends/Sagas,orl
1018,The Shah Namah,Ferdowsi,https://sacred-texts.com/neu/shahnama.txt,Legends/Sagas,sh
1019,The Lusiad,Luis de Camoens,https://sacred-texts.com/neu/lus/index.htm,Legends/Sagas,lus
1020,Popular Tales from the Norse,George Dasent,https://sacred-texts.com/neu/ptn/index.htm,Legends/Sagas,ptn
1021,The Danish History,Saxo Grammaticus,https://sacred-texts.com/neu/saxo/index.htm,Legends/Sagas,saxo
1022,Heimskringla or The Chronicle of the Kings of Norway,Snorri Sturlson,https://sacred-texts.com/neu/heim/index.htm,Legends/Sagas,heim
1023,Legends and Romances of Spain,Lewis Spence,https://sacred-texts.com/neu/lrs/index.htm,Legends/Sagas,lrs
1024,The Lay of the Cid,R. Selden Rose,https://sacred-texts.com/neu/cid.htm,Legends/Sagas,
1025,Abominable Snowmen: Legend Come to Life,Ivan T. Sanderson,https://sacred-texts.com/lcr/abs/index.htm,Legendary Creatures,abs
1026,The Book of Were-Wolves,Sabine Baring-Gould,https://sacred-texts.com/goth/bow/index.htm,Legendary Creatures,/bow
1027,The Unicorn: A Mythological Investigation,Robert Brown,https://sacred-texts.com/etc/tu/index.htm,Legendary Creatures,tu
1028,Mythical Monsters,Charles Gould,https://sacred-texts.com/earth/mm/index.htm,Legendary Creatures,h/mm
1029,The Seven Tablets of Creation,L.W. King,https://sacred-texts.com/ane/stc/index.htm,Legendary Creatures,stc
1030,Fictitious and Symbolic Creatures in Art,John Vinycomb,https://sacred-texts.com/lcr/fsca/index.htm,Legendary Creatures,fsca
1031,The Celtic Dragon Myth,J. F. Campbell,https://sacred-texts.com/neu/celt/cdm/index.htm,Legendary Creatures,celt/cdm
1032,The Evolution of the Dragon,Grafton Elliot Smith,https://sacred-texts.com/lcr/eod/index.htm,Legendary Creatures,eod
1033,Dragons and Dragon Lore,Ernest Ingersoll,https://sacred-texts.com/etc/ddl/index.htm,Legendary Creatures,ddl
1034,Lore of the Unicorn,Odell Shepard,https://sacred-texts.com/etc/lou/index.htm,Legendary Creatures,lou
1035,A Problem in Modern Ethics,John Addington Symonds,https://sacred-texts.com/lgbt/pme/index.htm,LGBT,/pme
1036,A Problem in Greek Ethics,John Addington Symonds,https://sacred-texts.com/lgbt/pge/index.htm,LGBT,/pge
1037,Love’s Coming of Age,Edward Carpenter,https://sacred-texts.com/lgbt/lca/index.htm,LGBT,/lca
1038,Intermediate Types Among Primitive Folk,Edward Carpenter,https://sacred-texts.com/lgbt/itp/index.htm,LGBT,/itp
1039,Ioläus,Edward Carpenter,https://sacred-texts.com/lgbt/iol/index.htm,LGBT,/iol
1040,The Varieties of Religious Experience,William James,https://sacred-texts.com/etc/vre/index.htm,Miscellaneous,vre
1041,"The Grateful Dead, the History of a Folk Story",Gordon Hall Gerould,https://sacred-texts.com/etc/gd/index.htm,Miscellaneous,gd
1042,Tower Legends,Bertha Palmer Lane,https://sacred-texts.com/etc/tl/index.htm,Miscellaneous,tl
1043,The Wandering Host,David Starr Jordan,https://sacred-texts.com/etc/twh/index.htm,Miscellaneous,twh
1044,"Manners, Customs, and Observances: Their Origin and Significance",Leopold Wagner,https://sacred-texts.com/etc/mco/index.htm,Miscellaneous,mco
1045,Mazes and Labyrinths,W.H. Matthews,https://sacred-texts.com/etc/ml/index.htm,Miscellaneous,ml
1046,Folk-lore of Shakespeare,none provided,https://sacred-texts.com/sks/flos/index.htm,Miscellaneous,flos
1047,Lore of the Unicorn,Odell Shepard,https://sacred-texts.com/etc/lou/index.htm,Miscellaneous,lou
1048,The Unicorn: A Mythological Investigation,Robert Brown,https://sacred-texts.com/etc/tu/index.htm,Miscellaneous,tu
1049,"Orpheus, Myths of the World",Padraic Colum,https://sacred-texts.com/etc/omw/index.htm,Miscellaneous,omw
1050,Worship of the Serpent,John Bathurst Deane,https://sacred-texts.com/etc/wos/index.htm,Miscellaneous,wos
1051,Ophiolatreia,Anonymous,https://sacred-texts.com/etc/oph/index.htm,Miscellaneous,oph
1052,Bygone Beliefs,Herbert Stanley Redgrove,https://sacred-texts.com/etc/bb/index.htm,Miscellaneous,bb
1053,The Book of Noodles,W. A. Clouston,https://sacred-texts.com/etc/bon/index.htm,Miscellaneous,bon
1054,The Book of Nature Myths,Florence Holbrook,https://sacred-texts.com/etc/bnm/index.htm,Miscellaneous,bnm
1055,Funeral Customs,Bertram S. Puckle,https://sacred-texts.com/etc/fcod/index.htm,Miscellaneous,fcod
1056,"The Magic of Horse-Shoes, with other Folk-Lore Notes",Florence Holbrook,https://sacred-texts.com/etc/mhs/index.htm,Miscellaneous,mhs
1057,A Study of Fairy Tales,Laura F. Kready,https://sacred-texts.com/etc/sft/index.htm,Miscellaneous,sft
1058,Dragons and Dragon Lore,Ernest Ingersoll,https://sacred-texts.com/etc/ddl/index.htm,Miscellaneous,ddl
1059,Forty Modern Fables,George Ade,https://sacred-texts.com/etc/fmf/index.htm,Miscellaneous,fmf
1060,The New Word,Allen Upward,https://sacred-texts.com/etc/tnw/index.htm,Miscellaneous,tnw
1061,Famous Men of the Middle Ages,John Henry Haaren,https://sacred-texts.com/etc/fmma/index.htm,Miscellaneous,fmma
1062,Festivals of Western Europe,Dorothy Gladys Spicer,https://sacred-texts.com/etc/fwe/index.htm,Miscellaneous,fwe
1063,The Bible,none provided,https://sacred-texts.com/bib/index.htm,Mormonism,
1064,The Book of Mormon,none provided,https://sacred-texts.com/mor/bom.htm,Mormonism,
1065,Pearl of Great Price,none provided,https://sacred-texts.com/mor/pgp/index.htm,Mormonism,pgp
1066,Doctrine and Covenants,none provided,https://sacred-texts.com/mor/dc/index.htm,Mormonism,dc
1067,The Articles of Faith of the Church of Jesus Christ of Latter-Day Saints,none provided,https://sacred-texts.com/mor/morartf.txt,Mormonism,m
1068,"History of Utah, 1540-1886",Hubert Howe Bancroft,https://sacred-texts.com/mor/hou/index.htm,Mormonism,hou
1069,Tenderfoot Days,George Robert Bird,https://sacred-texts.com/mor/tfd/index.htm,Mormonism,tfd
1070,The Story of Mormonism,James E. Talmage,https://sacred-texts.com/mor/som/index.htm,Mormonism,som
1071,Under the Prophet in Utah,Frank J. Cannon,https://sacred-texts.com/mor/upu/index.htm,Mormonism,upu
1072,"The Book of Abraham, Its Authenticity Established…",Geo. Reynolds,https://sacred-texts.com/mor/tboa/index.htm,Mormonism,tboa
1073,,Parley Parker Pratt,https://sacred-texts.com/mor/index.htm#,Mormonism,
1074,About The Angel of the Prairies,none provided,https://sacred-texts.com/mor/aoftp/aboutaop.htm,Mormonism,aoftp/ab
1075,Mysticism,Evelyn Underhill,https://sacred-texts.com/myst/myst/index.htm,Mysticism,/myst
1076,"Mysticism, Christian and Buddhist",Daisetz Teitaro Suzuki,https://sacred-texts.com/bud/mcb/index.htm,Mysticism,mcb
1077,The Candle of Vision,AE,https://sacred-texts.com/neu/celt/cov/index.htm,Mysticism,celt/cov
1078,The Works of Dionysius the Areopagite,Dionysius the Areopagite,https://sacred-texts.com/chr/dio/index.htm,Mysticism,dio
1079,The Adornment of the Spiritual Marriage,Jan van Ruysbroeck,https://sacred-texts.com/chr/asm/index.htm,Mysticism,asm
1080,The Cloud of Unknowing,Anonymous,https://sacred-texts.com/chr/cou/index.htm,Mysticism,cou
1081,Imitation of Christ,Thomas a Kempis,https://sacred-texts.com/chr/ioc/index.htm,Mysticism,ioc
1082,The Interior Castle,St. Teresa of Avila,https://sacred-texts.com/chr/tic/index.htm,Mysticism,tic
1083,"Jesus, the Last Great Initiate",Edouard Schuré,https://sacred-texts.com/eso/jlgi/index.htm,Mysticism,jlgi
1084,The Signature of All Things,Jacob Boehme,https://sacred-texts.com/eso/sat/index.htm,Mysticism,sat
1085,The Confessions of Jacob Boehme,Jacob Boehme,https://sacred-texts.com/eso/cjb/index.htm,Mysticism,cjb
1086,Mysteries of the Qabalah,Elias Gewurz,https://sacred-texts.com/eso/moq/index.htm,Mysticism,moq
1087,"The Upanishads, Part I (SBE 1)",Max Müller,https://sacred-texts.com/hin/sbe01/index.htm,Mysticism,sbe01
1088,"The Upanishads, Part II (SBE 15)",Max Müller,https://sacred-texts.com/hin/sbe15/index.htm,Mysticism,sbe15
1089,Hindu Mysticism,S.N. Dasgupta,https://sacred-texts.com/hin/hm/index.htm,Mysticism,hm
1090,Oriental Mysticism,E.H. Palmer,https://sacred-texts.com/isl/omy/index.htm,Mysticism,omy
1091,The Secret Rose Garden,Sa’d Ud Din Mahmud Shabistari,https://sacred-texts.com/isl/srg/index.htm,Mysticism,srg
1092,The Mystics of Islam,Reynold A. Nicholson,https://sacred-texts.com/isl/moi/moi.htm,Mysticism,m
1093,Studies in Islamic Mysticism,Reynold Alleyne Nicholson,https://sacred-texts.com/isl/siim/index.htm,Mysticism,siim
1094,The Kabbalah Unveiled,S.L. MacGregor Mathers,https://sacred-texts.com/jud/tku/index.htm,Mysticism,tku
1095,Sepher Yezirah,Isidor Kalisch,https://sacred-texts.com/jud/sy/index.htm,Mysticism,sy
1096,The Zohar: Bereshith to Lekh Lekha,Nurho de Manhar,https://sacred-texts.com/jud/zdm/index.htm,Mysticism,zdm
1097,Jewish Mysticism,J. Abelson,https://sacred-texts.com/jud/jm/index.htm,Mysticism,jm
1098,"The Kabbalah, or the Religious Philosophy of the Hebrews",Adolphe Franck,https://sacred-texts.com/jud/rph/index.htm,Mysticism,rph
1099,The Cabala,Bernhard Pick,https://sacred-texts.com/jud/cab/index.htm,Mysticism,cab
1100,The Varieties of Religious Experience,William James,https://sacred-texts.com/etc/vre/index.htm,Mysticism,vre
1101,The Science of Geting Rich,Wallace Delois Wattles,https://sacred-texts.com/nth/sgr/index.htm,Mysticism,sgr
1102,Life and Its Mysteries,Frank L. Hammer,https://sacred-texts.com/nth/lam/index.htm,Mysticism,lam
1103,"The Rosicrucians, Their Rites and Mysteries",Hargrave Jennings,https://sacred-texts.com/sro/rrm/index.htm,Mysticism,rrm
1104,The Tao Teh King: A Short Study in Comparative Religion,C. Spurgeon Medhurst,https://sacred-texts.com/tao/mt/index.htm,Mysticism,mt
1105,Tales of the North American Indians,Stith Thompson,https://sacred-texts.com/nam/tnai/index.htm,Native American,tnai
1106,The Path on the Rainbow,George W. Cronyn,https://sacred-texts.com/nam/por/index.htm,Native American,por
1107,The Soul of the Indian,Charles Eastman,https://sacred-texts.com/nam/eassoul.htm,Native American,e
1108,Indian Why Stories,Frank Linderman,https://sacred-texts.com/nam/iwhys.htm,Native American,
1109,Old Indian Legends,Zitkala-Sa,https://sacred-texts.com/nam/oil.htm,Native American,
1110,American Indian Fairy Tales,Margaret Compton,https://sacred-texts.com/nam/ait/index.htm,Native American,ait
1111,An H.P. Lovecraft Anthology,none provided,https://sacred-texts.com/nec/hpl/index.htm,Necronomicon,hpl
1112,What All the World’s A-Seeking,Ralph Waldo Trine,https://sacred-texts.com/nth/waws/index.htm,New Thought,waws
1113,A Common-Sense View of the Mind Cure,Laura M. Westall,https://sacred-texts.com/nth/cvmc/index.htm,New Thought,cvmc
1114,The Edinburgh Lectures on Mental Science,Thomas Troward,https://sacred-texts.com/nth/elms/index.htm,New Thought,elms
1115,The Dore Lectures on Mental Science,Thomas Troward,https://sacred-texts.com/nth/dlms/index.htm,New Thought,dlms
1116,In Tune with the Infinite,Ralph Waldo Trine,https://sacred-texts.com/nth/twi/index.htm,New Thought,twi
1117,The Science of Geting Rich,Wallace Delois Wattles,https://sacred-texts.com/nth/sgr/index.htm,New Thought,sgr
1118,Science and Health with Key to the Scriptures,Mary Baker Eddy,https://sacred-texts.com/chr/sah/index.htm,New Thought,sah
1119,Your Forces and How to Use Them,Christian D. Larson,https://sacred-texts.com/nth/yfhu/index.htm,New Thought,yfhu
1120,Creative Mind and Success,Ernest Holmes,https://sacred-texts.com/nth/cms/index.htm,New Thought,cms
1121,The Master Key System,Charles F. Haanel,https://sacred-texts.com/nth/mks/index.htm,New Thought,mks
1122,The Quimby Manuscripts,Phineas Parkhurst Quimby,https://sacred-texts.com/nth/qm/index.htm,New Thought,qm
1123,The Law and the Word,Thomas Troward,https://sacred-texts.com/eso/ttlaw/index.htm,New Thought,ttlaw
1124,The Hidden Power,Thomas Troward,https://sacred-texts.com/eso/thp/index.htm,New Thought,thp
1125,Dynamic Thought,Henry Thomas Hamblin,https://sacred-texts.com/eso/dth/index.htm,New Thought,dth
1126,Creative Mind,Ernest Holmes,https://sacred-texts.com/eso/cm/index.htm,New Thought,cm
1127,The Game of Life and How to Play It,none provided,https://sacred-texts.com/nth/shinn/gol/index.htm,New Thought,shinn/gol
1128,Your Word Is Your Wand,none provided,https://sacred-texts.com/nth/shinn/wyw/index.htm,New Thought,shinn/wyw
1129,The Secret Door To Success,none provided,https://sacred-texts.com/nth/shinn/sds/index.htm,New Thought,shinn/sds
1130,The Science of Mind,Ernest Holmes,https://sacred-texts.com/eso/som/index.htm,New Thought,som
1131,The Secret of the Ages,Robert Collier,https://sacred-texts.com/nth/tsoa/index.htm,New Thought,tsoa
1132,The Secret of the Universe,Nathan R. Wood,https://sacred-texts.com/nth/sotu/index.htm,New Thought,sotu
1133,Think and Grow Rich,Napoleon Hill,https://sacred-texts.com/nth/tgr/index.htm,New Thought,tgr
1134,Life and Its Mysteries,Frank L. Hammer,https://sacred-texts.com/nth/lam/index.htm,New Thought,lam
1135,An Eternal Career,Frank L. Hammer,https://sacred-texts.com/nth/aec/index.htm,New Thought,aec
1136,Know Your Magnetic Field,William E. Gray,https://sacred-texts.com/nth/kymf/index.htm,New Thought,kymf
1137,The Secret Science Behind Miracles,Max Freedom Long,https://sacred-texts.com/nth/ssbm/index.htm,New Thought,ssbm
1138,Self-Suggestion,Max Freedom Long,https://sacred-texts.com/nth/ssug/index.htm,New Thought,ssug
1139,The Gardnerian Book of Shadows,Gerald Gardner,https://sacred-texts.com/pag/gbos/index.htm,Neopaganism/Wicca,gbos
1140,The White Goddess,none provided,https://sacred-texts.com/pag/twg.htm,Neopaganism/Wicca,
1141,The works of Margaret Murray,none provided,https://sacred-texts.com/pag/murray.htm,Neopaganism/Wicca,
1142,The Witch-Cult in Western Europe,Margaret Murray,https://sacred-texts.com/pag/wcwe/index.htm,Neopaganism/Wicca,wcwe
1143,The Golden Bough,Sir James Frazer,https://sacred-texts.com/pag/frazer/index.htm,Neopaganism/Wicca,frazer
1144,"Aradia, Gospel of the Witches",Charles G. Leland,https://sacred-texts.com/pag/aradia/index.htm,Neopaganism/Wicca,aradia
1145,Etruscan Roman Remains in Popular Tradition,Charles G. Leland,https://sacred-texts.com/pag/err/index.htm,Neopaganism/Wicca,err
1146,Gypsy Sorcery and Fortune Telling,Charles G. Leland,https://sacred-texts.com/pag/gsft/index.htm,Neopaganism/Wicca,gsft
1147,Letters on Demonology and Witchcraft,Sir Walter Scott,https://sacred-texts.com/pag/scott/index.htm,Neopaganism/Wicca,scott
1148,The Sorceress,Jules Michelet,https://sacred-texts.com/pag/sor/index.htm,Neopaganism/Wicca,sor
1149,The Malleus Maleficarum,Montague Summers,https://sacred-texts.com/pag/mm/index.htm,Neopaganism/Wicca,mm
1150,Dæmonology,King James the First,https://sacred-texts.com/pag/kjd/index.htm,Neopaganism/Wicca,kjd
1151,The Witch-Persecutions,George L. Burr,https://sacred-texts.com/pag/twp/index.htm,Neopaganism/Wicca,twp
1152,Irish Druids and Old Irish Religions,James Bonwick,https://sacred-texts.com/pag/idr/index.htm,Neopaganism/Wicca,idr
1153,The Veil of Isis or Mysteries of the Druids,W. Winwood Reade,https://sacred-texts.com/pag/motd/motd.htm,Neopaganism/Wicca,mot
1154,The Religion of the Ancient Celts,J. A. MacCulloch,https://sacred-texts.com/neu/celt/rac/index.htm,Neopaganism/Wicca,celt/rac
1155,"The Barddas of Iolo Morganwg, Vol. I",none provided,https://sacred-texts.com/neu/celt/bim1/index.htm,Neopaganism/Wicca,celt/bim1
1156,"The Barddas of Iolo Morganwg, Vol. II",none provided,https://sacred-texts.com/neu/celt/bim2/index.htm,Neopaganism/Wicca,celt/bim2
1157,The Syrian Goddess,Herbert A. Strong,https://sacred-texts.com/cla/luc/tsg/index.htm,Neopaganism/Wicca,luc/tsg
1158,The Book of Hallowe’en,Ruth Edna Kelley,https://sacred-texts.com/pag/boh/index.htm,Neopaganism/Wicca,boh
1159,Irish Witchcraft and Demonology,St. John D. Seymour,https://sacred-texts.com/pag/iwd/index.htm,Neopaganism/Wicca,iwd
1160,Pagan Prayers,Marah Ellis Ryan,https://sacred-texts.com/pag/ppr/index.htm,Neopaganism/Wicca,ppr
1161,Nostradamus: The Man Who Saw Through Time,Lee McCann,https://sacred-texts.com/nos/mst/index.htm,Nostradamus,mst
1162,The Oracles of Nostradamus,Charles A. Ward,https://sacred-texts.com/nos/oon/index.htm,Nostradamus,oon
1163,Did Nostradamus predict the WTC disaster?,John Bruno Hare,https://sacred-texts.com/nos/091101.htm,Nostradamus,
1164,"Oahspe, A Kosmon Bible in the Words of Jehovih and his Angel Embassadors",John Ballou Newbrough,https://sacred-texts.com/oah/oah/index.htm,Oahspe,oah
1165,Book of Knowledge,none provided,https://sacred-texts.com/oah/know.htm,Oahspe,
1166,The Origin of Oahspe,none provided,https://sacred-texts.com/oah/pamphlet.htm,Oahspe,pa
1167,Oceanic Mythology,Roland B. Dixon,https://sacred-texts.com/pac/om/index.htm,Pacific,om
1168,"Te Pito Te Henua, Or Easter Island",William J. Thomson,https://sacred-texts.com/pac/ei/index.htm,Pacific,ei
1169,Polynesian Mythology,George Grey,https://sacred-texts.com/pac/grey/index.htm,Pacific,grey
1170,Maori Religion and Mythology,Edward Shortland,https://sacred-texts.com/pac/mrm/index.htm,Pacific,mrm
1171,The Lore of the Whare-Wananga,S. Percy Smith,https://sacred-texts.com/pac/lww/index.htm,Pacific,lww
1172,Hawaiian Mythology,Martha Warren Beckwith,https://sacred-texts.com/pac/hm/index.htm,Pacific,hm
1173,"The Kumulipo, A Hawaiian Creation Chant",Martha Warren Beckwith,https://sacred-texts.com/pac/ku/index.htm,Pacific,ku
1174,The Kumulipo,Liliuokalani,https://sacred-texts.com/pac/lku/index.htm,Pacific,lku
1175,Unwritten Literature of Hawaii: The Sacred Songs of the Hula,Nathaniel B. Emerson,https://sacred-texts.com/pac/ulh/index.htm,Pacific,ulh
1176,Hawaiian Folk Tales,Thomas G. Thrum,https://sacred-texts.com/pac/hft/index.htm,Pacific,hft
1177,Legends of Maui,W.D. Westervelt,https://sacred-texts.com/pac/maui/index.htm,Pacific,maui
1178,Hawaiian Legends of Old Honolulu,W.D. Westervelt,https://sacred-texts.com/pac/hloh/index.htm,Pacific,hloh
1179,Hawaiian Legends of Volcanoes,W.D. Westervelt,https://sacred-texts.com/pac/hlov/index.htm,Pacific,hlov
1180,Hawaiian Legends of Ghosts and Ghost-Gods,W.D. Westervelt,https://sacred-texts.com/pac/hlog/index.htm,Pacific,hlog
1181,Hawaiian Historical Legends,W.D. Westervelt,https://sacred-texts.com/pac/hhl/index.htm,Pacific,hhl
1182,The Samoan Story of Creation,John Fraser,https://sacred-texts.com/pac/jpolys/ssc.htm,Pacific,jpol
1183,Noa Noa,Paul Gauguin,https://sacred-texts.com/pac/noa/index.htm,Pacific,noa
1184,Baloma; the Spirits of the Dead in the Trobriand Islands,Bronislaw Malinowski,https://sacred-texts.com/pac/baloma/index.htm,Pacific,baloma
1185,Clairvoyance,Charles Webster Leadbeater,https://sacred-texts.com/psi/clrv/index.htm,Parapsychology,clrv
1186,Mental Radio,Upton Sinclair,https://sacred-texts.com/psi/mrad/index.htm,Parapsychology,mrad
1187,Extra-Sensory Perception,Joseph Banks Rhine,https://sacred-texts.com/psi/esp/index.htm,Parapsychology,esp
1188,The Varieties of Religious Experience,William James,https://sacred-texts.com/etc/vre/index.htm,Parapsychology,vre
1189,From India to the Planet Mars,Théodore Flournoy,https://sacred-texts.com/ufo/ipm/index.htm,Parapsychology,ipm
1190,Celtic Twilight,W. B. Yeats,https://sacred-texts.com/neu/yeats/twi/index.htm,Parapsychology,yeats/twi
1191,True Irish Ghost Stories,St. John D. Seymour,https://sacred-texts.com/neu/celt/tigs/index.htm,Parapsychology,celt/tigs
1192,The Candle of Vision,AE,https://sacred-texts.com/neu/celt/cov/index.htm,Parapsychology,celt/cov
1193,Psychic Phenomena of Jamaica,Joseph J. Williams,https://sacred-texts.com/afr/ppj/index.htm,Parapsychology,ppj
1194,Three Dialogues Between Hylas and Philonous,none provided,https://sacred-texts.com/phi/berkeley/three.txt,Philosophy,berkeley
1195,A Treatise Concerning the Principles of Human Knowledge,none provided,https://sacred-texts.com/phi/berkeley/treatise.txt,Philosophy,berkeley/tr
1196,"Discourse on the Method of Rightly Conducting the Reason, and Seeking Truth in the Sciences",none provided,https://sacred-texts.com/phi/desc/disc.txt,Philosophy,des
1197,Meditations on First Philosophy,none provided,https://sacred-texts.com/phi/desc/med.txt,Philosophy,de
1198,The Transcendalist,none provided,https://sacred-texts.com/phi/emerson/trans.txt,Philosophy,emerson
1199,"Essays, First Series",none provided,https://sacred-texts.com/phi/emerson/essay1.txt,Philosophy,emerson/
1200,"Essays, Second Series",none provided,https://sacred-texts.com/phi/emerson/essay2.txt,Philosophy,emerson/
1201,The Enchiridion,none provided,https://sacred-texts.com/phi/epi/enchir.txt,Philosophy,epi/
1202,The Discourses,none provided,https://sacred-texts.com/phi/epi/disc.txt,Philosophy,ep
1203,Letter to Menoeceus,none provided,https://sacred-texts.com/phi/epi/letter.txt,Philosophy,epi/
1204,Leviathan,none provided,https://sacred-texts.com/phi/hobbes/leviath.txt,Philosophy,hobbes/l
1205,Of Superstition and Enthusiasm,none provided,https://sacred-texts.com/phi/hume/of1.txt,Philosophy,hu
1206,Of the Delicacy of Taste and Passion,none provided,https://sacred-texts.com/phi/hume/of5.txt,Philosophy,hu
1207,Of the Liberty of the Press,none provided,https://sacred-texts.com/phi/hume/of6.txt,Philosophy,hu
1208,Of Essay Writing,none provided,https://sacred-texts.com/phi/hume/of4.txt,Philosophy,hu
1209,Of the Rise and Progress of the Arts and Sciences,none provided,https://sacred-texts.com/phi/hume/of7.txt,Philosophy,hu
1210,An Enquiry Concerning Human Understanding,none provided,https://sacred-texts.com/phi/hume/enquiry.txt,Philosophy,hume/e
1211,A Letter from a Gentleman,none provided,https://sacred-texts.com/phi/hume/letter.txt,Philosophy,hume/
1212,Essays on Suicide and the Immortality of the Soul,none provided,https://sacred-texts.com/phi/hume/essays.txt,Philosophy,hume/
1213,The Natural History of Religion,none provided,https://sacred-texts.com/phi/hume/natural.txt,Philosophy,hume/n
1214,Of Tragedy,none provided,https://sacred-texts.com/phi/hume/of2.txt,Philosophy,hu
1215,Of the Standard of Taste,none provided,https://sacred-texts.com/phi/hume/of3.txt,Philosophy,hu
1216,My Own Life,none provided,https://sacred-texts.com/phi/hume/my.txt,Philosophy,h
1217,Dialogues Concerning Natural Religion,none provided,https://sacred-texts.com/phi/hume/dialog.txt,Philosophy,hume/
1218,The Critique of Judgement,none provided,https://sacred-texts.com/phi/kant/critjudg.txt,Philosophy,kant/cr
1219,The Critique of Practical Reason,none provided,https://sacred-texts.com/phi/kant/critprac.txt,Philosophy,kant/cr
1220,The Critique of Pure Reason,none provided,https://sacred-texts.com/phi/kant/critpure.txt,Philosophy,kant/cr
1221,Fundamental Principles of the Metaphysic of Morals,none provided,https://sacred-texts.com/phi/kant/fund.txt,Philosophy,kan
1222,Introduction to the Metaphysic of Morals,none provided,https://sacred-texts.com/phi/kant/intrmeta.txt,Philosophy,kant/in
1223,The Metaphysical Elements of Ethics,none provided,https://sacred-texts.com/phi/kant/metaethc.txt,Philosophy,kant/me
1224,Prolegomena to Any Future Metaphysics,none provided,https://sacred-texts.com/phi/kant/proleg.txt,Philosophy,kant/
1225,The Science of Right,none provided,https://sacred-texts.com/phi/kant/science.txt,Philosophy,kant/s
1226,The Monadology,none provided,https://sacred-texts.com/phi/leib/monad.txt,Philosophy,leib
